student,week,server_ts,event_type,question_id,level,isEscalation,msSinceCreated,visibleMs,visibleAtDelivery,msToReturn,reason,overlapRatio,editedLineDistance,msToResolution,msPresent,editsWhilePresent,fileName,msWithErrors,editsWhileErrors,diagnosticsSeen,diagnosticsAsked,exitCode,success,stage,triggerSurface,selectionLineCount,selectionCharCount,kind,code,retryAfterSeconds,from,to
S23,1,2030-03-05T07:37:59.809Z,explanation_visibility,5e43663f-5fee-42d4-9858-03a8b69e7753,,,,56466,0,,,,,,,,,,,,,,,,,,,,,,,
S25,1,2030-03-05T07:38:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,164203,17,3,0,,,,,,,,,,,
S10,1,2030-03-05T07:38:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
S20,1,2030-03-05T07:38:05.720Z,diagnostic_resolved,6ad6166e-6d83-4611-84df-954621175a27,,,,,,,,,,229026,238223,3,,,,,,,,,,,,,,,,
S06,1,2030-03-05T07:38:19.297Z,level_reached,a0346f73-c0ac-4ea4-954a-6701df9b606d,2,1,12815,,,,,,,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:38:28.234Z,explanation_visibility,b29174da-c4d4-4cb6-9c0c-7d05e8611cca,,,,65472,1,,,,,,,,,,,,,,,,,,,,,,,
S06,1,2030-03-05T07:38:29.790Z,level_reached,a0346f73-c0ac-4ea4-954a-6701df9b606d,3,1,23308,,,,,,,,,,,,,,,,,,,,,,,,,
S06,1,2030-03-05T07:38:33.109Z,diagnostic_resolved,a0346f73-c0ac-4ea4-954a-6701df9b606d,,,,,,,,,,26627,56860,1,,,,,,,,,,,,,,,,
S06,1,2030-03-05T07:38:37.230Z,returned_to_code,a0346f73-c0ac-4ea4-954a-6701df9b606d,3,,,,,7440,,,,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:38:43.672Z,post_feedback_edit,04d416a1-08c3-45a1-8f3d-a9b5fdb4cf91,,,,,,,,0.8,0,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:38:55.704Z,returned_to_code,86e63690-1440-43da-8827-796f9e48e865,1,,,,,6632,,,,,,,,,,,,,,,,,,,,,,
S06,1,2030-03-05T07:39:02.707Z,post_feedback_edit,a0346f73-c0ac-4ea4-954a-6701df9b606d,,,,,,,,0.679,0,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:39:11.149Z,level_reached,5ed87b17-6dc9-48a3-b565-c30f24972dc9,2,1,18226,,,,,,,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:39:16.673Z,fix_undone,04d416a1-08c3-45a1-8f3d-a9b5fdb4cf91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:39:21.088Z,level_reached,5ed87b17-6dc9-48a3-b565-c30f24972dc9,3,1,28165,,,,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:39:21.560Z,explanation_copied,86e63690-1440-43da-8827-796f9e48e865,L0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S23,1,2030-03-05T07:39:24.884Z,returned_to_code,953f7ed1-1296-4cf9-ade6-20617a4dc53c,1,,,,,42815,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:39:35.467Z,post_feedback_edit,5ed87b17-6dc9-48a3-b565-c30f24972dc9,,,,,,,,0.751,0,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:39:38.517Z,explanation_visibility,86e63690-1440-43da-8827-796f9e48e865,,,,13244,1,,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:39:42.887Z,returned_to_code,5ed87b17-6dc9-48a3-b565-c30f24972dc9,3,,,,,21799,,,,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:39:57.613Z,explanation_visibility,ff0b9d0e-227c-46c7-b0ae-ca6a263a2dcf,,,,49004,1,,,,,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:40:12.646Z,level_reached,6b49e526-d373-4a69-b462-4ae617af3aa1,2,1,2116,,,,,,,,,,,,,,,,,,,,,,,,,
S17,1,2030-03-05T07:40:20.221Z,returned_to_code,a7f20e8b-9c65-4a65-9608-bbfcc68a2720,1,,,,,3523,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:40:30.565Z,diagnostic_resolved,86e63690-1440-43da-8827-796f9e48e865,,,,,,,,,,101493,173715,2,,,,,,,,,,,,,,,,
S09,1,2030-03-05T07:40:31.025Z,returned_to_code,1a3b8bcc-90ba-450a-9e62-2a6a31c75029,1,,,,,9942,,,,,,,,,,,,,,,,,,,,,,
S06,1,2030-03-05T07:40:31.669Z,explanation_copied,a0346f73-c0ac-4ea4-954a-6701df9b606d,L3,,,,,,,,,,,,,,,,,,,,,,,,,,,
S23,1,2030-03-05T07:40:31.692Z,diagnostic_resolved,953f7ed1-1296-4cf9-ade6-20617a4dc53c,,,,,,,,,,109623,143049,0,,,,,,,,,,,,,,,,
S19,1,2030-03-05T07:40:32.709Z,feedback_abandoned,3ef3630f-c01c-47ef-b19b-870c87c03e09,3,,,,,,timeout,,,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:40:33.939Z,level_reached,6b49e526-d373-4a69-b462-4ae617af3aa1,3,1,23409,,,,,,,,,,,,,,,,,,,,,,,,,
S23,1,2030-03-05T07:40:53.808Z,explanation_visibility,953f7ed1-1296-4cf9-ade6-20617a4dc53c,,,,69767,1,,,,,,,,,,,,,,,,,,,,,,,
S17,1,2030-03-05T07:40:56.640Z,explanation_visibility,a7f20e8b-9c65-4a65-9608-bbfcc68a2720,,,,13936,1,,,,,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:41:01.568Z,post_feedback_edit,6b49e526-d373-4a69-b462-4ae617af3aa1,,,,,,,,0.948,1,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:41:30.516Z,fix_undone,6b49e526-d373-4a69-b462-4ae617af3aa1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S06,1,2030-03-05T07:41:53.661Z,explanation_visibility,a0346f73-c0ac-4ea4-954a-6701df9b606d,,,,31197,1,,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:42:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,291358,16,4,3,,,,,,,,,,,
S09,1,2030-03-05T07:42:06.696Z,explanation_visibility,1a3b8bcc-90ba-450a-9e62-2a6a31c75029,,,,72322,1,,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:42:08.589Z,explanation_visibility,5ed87b17-6dc9-48a3-b565-c30f24972dc9,,,,119668,1,,,,,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:42:08.895Z,diagnostic_resolved,b29174da-c4d4-4cb6-9c0c-7d05e8611cca,,,,,,,,,,356170,403597,15,,,,,,,,,,,,,,,,
S09,1,2030-03-05T07:42:48.323Z,diagnostic_resolved,1a3b8bcc-90ba-450a-9e62-2a6a31c75029,,,,,,,,,,147240,156964,5,,,,,,,,,,,,,,,,
S20,1,2030-03-05T07:43:05.005Z,explanation_visibility,573358ac-c613-4607-b779-5c99fc8dd4a0,,,,158867,1,,,,,,,,,,,,,,,,,,,,,,,
S02,1,2030-03-05T07:43:47.255Z,returned_to_code,dc732c18-bb71-4d86-9d65-29ba25913959,1,,,,,33627,,,,,,,,,,,,,,,,,,,,,,
S21,1,2030-03-05T07:44:17.235Z,returned_to_code,65d6f626-0067-48a1-9d55-46f38d8f4385,1,,,,,7250,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:44:59.573Z,returned_to_code,c827c49c-5e8d-419f-b55a-4355a18fc521,1,,,,,15412,,,,,,,,,,,,,,,,,,,,,,
S02,1,2030-03-05T07:45:01.381Z,explanation_visibility,dc732c18-bb71-4d86-9d65-29ba25913959,,,,67196,1,,,,,,,,,,,,,,,,,,,,,,,
S21,1,2030-03-05T07:45:48.128Z,explanation_visibility,65d6f626-0067-48a1-9d55-46f38d8f4385,,,,47828,1,,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:45:52.405Z,explanation_visibility,c827c49c-5e8d-419f-b55a-4355a18fc521,,,,34965,1,,,,,,,,,,,,,,,,,,,,,,,
S18,1,2030-03-05T07:46:25.777Z,diagnostic_resolved,2fd06662-aff5-471a-8bfb-da146a51a9a0,,,,,,,,,,14741,102515,3,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:46:25.861Z,returned_to_code,f2bdfd8f-b0e3-48c5-a4e8-5a8b427cb2b2,1,,,,,24377,,,,,,,,,,,,,,,,,,,,,,
S21,1,2030-03-05T07:46:32.032Z,diagnostic_resolved,65d6f626-0067-48a1-9d55-46f38d8f4385,,,,,,,,,,142047,163646,1,,,,,,,,,,,,,,,,
S02,1,2030-03-05T07:46:34.665Z,diagnostic_resolved,dc732c18-bb71-4d86-9d65-29ba25913959,,,,,,,,,,201037,221887,5,,,,,,,,,,,,,,,,
S04,1,2030-03-05T07:47:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,224799,22,4,3,,,,,,,,,,,
S01,1,2030-03-05T07:47:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,395943,3,2,0,,,,,,,,,,,
S19,1,2030-03-05T07:47:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,798972,9,1,0,,,,,,,,,,,
S22,1,2030-03-05T07:47:27.723Z,explanation_visibility,f2bdfd8f-b0e3-48c5-a4e8-5a8b427cb2b2,,,,49147,1,,,,,,,,,,,,,,,,,,,,,,,
S23,1,2030-03-05T07:47:28.731Z,returned_to_code,a047f132-e3f0-4325-a883-8e95c597bd42,1,,,,,14744,,,,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:47:31.326Z,feedback_abandoned,ff0b9d0e-227c-46c7-b0ae-ca6a263a2dcf,3,,,,,,timeout,,,,,,,,,,,,,,,,,,,,,
S12,1,2030-03-05T07:48:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,1182341,11,3,1,,,,,,,,,,,
S02,1,2030-03-05T07:48:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
S18,1,2030-03-05T07:48:03.693Z,explanation_visibility,2fd06662-aff5-471a-8bfb-da146a51a9a0,,,,45557,1,,,,,,,,,,,,,,,,,,,,,,,
S05,1,2030-03-05T07:48:05.077Z,level_reached,f459c411-f19b-4450-9c28-89be4f97b008,2,1,33603,,,,,,,,,,,,,,,,,,,,,,,,,
S05,1,2030-03-05T07:48:14.012Z,level_reached,f459c411-f19b-4450-9c28-89be4f97b008,3,1,42538,,,,,,,,,,,,,,,,,,,,,,,,,
S05,1,2030-03-05T07:48:41.191Z,returned_to_code,f459c411-f19b-4450-9c28-89be4f97b008,3,,,,,27179,,,,,,,,,,,,,,,,,,,,,,
S05,1,2030-03-05T07:48:44.552Z,post_feedback_edit,f459c411-f19b-4450-9c28-89be4f97b008,,,,,,,,0.437,0,,,,,,,,,,,,,,,,,,,
S21,1,2030-03-05T07:49:17.143Z,returned_to_code,1dcb3198-f630-4b9d-91b4-e792512fdc26,1,,,,,9664,,,,,,,,,,,,,,,,,,,,,,
S23,1,2030-03-05T07:49:36.442Z,explanation_visibility,a047f132-e3f0-4325-a883-8e95c597bd42,,,,24577,1,,,,,,,,,,,,,,,,,,,,,,,
S07,1,2030-03-05T07:49:48.224Z,returned_to_code,a2ab3453-5d1d-4473-a8dc-9db730ec2a15,1,,,,,14131,,,,,,,,,,,,,,,,,,,,,,
S05,1,2030-03-05T07:49:51.574Z,fix_undone,f459c411-f19b-4450-9c28-89be4f97b008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S20,1,2030-03-05T07:50:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,50618,17,2,1,,,,,,,,,,,
S07,1,2030-03-05T07:50:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,664111,24,5,0,,,,,,,,,,,
S09,1,2030-03-05T07:50:23.102Z,returned_to_code,cfafd73b-e532-4abd-9099-a5b85396b3b9,1,,,,,57917,,,,,,,,,,,,,,,,,,,,,,
S09,1,2030-03-05T07:50:23.883Z,diagnostic_resolved,cfafd73b-e532-4abd-9099-a5b85396b3b9,,,,,,,,,,58698,138564,6,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:50:33.939Z,feedback_abandoned,6b49e526-d373-4a69-b462-4ae617af3aa1,3,,,,,,timeout,,,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:50:44.725Z,returned_to_code,8da666c6-fc0b-4431-91e0-67e27e8fee32,1,,,,,7240,,,,,,,,,,,,,,,,,,,,,,
S07,1,2030-03-05T07:50:48.646Z,diagnostic_resolved,a2ab3453-5d1d-4473-a8dc-9db730ec2a15,,,,,,,,,,74553,121939,4,,,,,,,,,,,,,,,,
S21,1,2030-03-05T07:51:07.703Z,diagnostic_resolved,1dcb3198-f630-4b9d-91b4-e792512fdc26,,,,,,,,,,120224,141520,2,,,,,,,,,,,,,,,,
S15,1,2030-03-05T07:51:19.993Z,level_reached,961697b0-2150-4280-a7a6-026852e343fb,2,1,42818,,,,,,,,,,,,,,,,,,,,,,,,,
S15,1,2030-03-05T07:51:22.843Z,returned_to_code,961697b0-2150-4280-a7a6-026852e343fb,2,,,,,2850,,,,,,,,,,,,,,,,,,,,,,
S19,1,2030-03-05T07:52:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,422906,13,2,0,,,,,,,,,,,
S05,1,2030-03-05T07:52:06.615Z,explanation_visibility,f459c411-f19b-4450-9c28-89be4f97b008,,,,239449,1,,,,,,,,,,,,,,,,,,,,,,,
S07,1,2030-03-05T07:52:21.929Z,level_reached,b1166389-f37f-49e3-b10d-1cc5b35f6899,2,1,34756,,,,,,,,,,,,,,,,,,,,,,,,,
S07,1,2030-03-05T07:52:31.147Z,level_reached,b1166389-f37f-49e3-b10d-1cc5b35f6899,3,1,43974,,,,,,,,,,,,,,,,,,,,,,,,,
S07,1,2030-03-05T07:52:36.153Z,returned_to_code,b1166389-f37f-49e3-b10d-1cc5b35f6899,3,,,,,5006,,,,,,,,,,,,,,,,,,,,,,
S07,1,2030-03-05T07:52:59.662Z,post_feedback_edit,b1166389-f37f-49e3-b10d-1cc5b35f6899,,,,,,,,0.351,1,,,,,,,,,,,,,,,,,,,
S19,1,2030-03-05T07:53:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,1148370,19,3,2,,,,,,,,,,,
S07,1,2030-03-05T07:53:00.000Z,question_picker_abandoned,,,,,,,,,,,,,,,,,,,,,free_text,selection_codelens,14,364,,,,,
S10,1,2030-03-05T07:53:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
S14,1,2030-03-05T07:53:00.566Z,diagnostic_resolved,8da666c6-fc0b-4431-91e0-67e27e8fee32,,,,,,,,,,143081,162076,3,,,,,,,,,,,,,,,,
S10,1,2030-03-05T07:53:09.087Z,level_reached,5576463f-4ed5-473c-9c78-1644754c2f6e,2,1,14122,,,,,,,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:53:26.762Z,level_reached,9b9bed1f-6e59-40f4-b285-816a87dce182,2,1,3761,,,,,,,,,,,,,,,,,,,,,,,,,
S21,1,2030-03-05T07:53:38.649Z,returned_to_code,bab645b5-ada3-4fba-b21a-f331bad5a46d,1,,,,,4012,,,,,,,,,,,,,,,,,,,,,,
S15,1,2030-03-05T07:53:39.465Z,explanation_visibility,961697b0-2150-4280-a7a6-026852e343fb,,,,64067,1,,,,,,,,,,,,,,,,,,,,,,,
S10,1,2030-03-05T07:53:43.663Z,diagnostic_resolved,5576463f-4ed5-473c-9c78-1644754c2f6e,,,,,,,,,,48698,52309,5,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:53:58.735Z,explanation_visibility,9b9bed1f-6e59-40f4-b285-816a87dce182,,,,26701,1,,,,,,,,,,,,,,,,,,,,,,,
S07,1,2030-03-05T07:53:58.978Z,explanation_visibility,a2ab3453-5d1d-4473-a8dc-9db730ec2a15,,,,199189,0,,,,,,,,,,,,,,,,,,,,,,,
S10,1,2030-03-05T07:54:00.635Z,level_reached,5576463f-4ed5-473c-9c78-1644754c2f6e,3,1,65670,,,,,,,,,,,,,,,,,,,,,,,,,
S10,1,2030-03-05T07:54:12.846Z,post_feedback_edit,5576463f-4ed5-473c-9c78-1644754c2f6e,,,,,,,,0.476,0,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:54:13.347Z,level_reached,9b9bed1f-6e59-40f4-b285-816a87dce182,3,1,50346,,,,,,,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:54:20.483Z,diagnostic_resolved,9b9bed1f-6e59-40f4-b285-816a87dce182,,,,,,,,,,57482,221528,10,,,,,,,,,,,,,,,,
S10,1,2030-03-05T07:54:24.351Z,returned_to_code,5576463f-4ed5-473c-9c78-1644754c2f6e,3,,,,,23716,,,,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:54:25.770Z,post_feedback_edit,9b9bed1f-6e59-40f4-b285-816a87dce182,,,,,,,,0.715,1,,,,,,,,,,,,,,,,,,,
S09,1,2030-03-05T07:54:26.727Z,explanation_visibility,cfafd73b-e532-4abd-9099-a5b85396b3b9,,,,229607,1,,,,,,,,,,,,,,,,,,,,,,,
S05,1,2030-03-05T07:54:58.311Z,diagnostic_resolved,f459c411-f19b-4450-9c28-89be4f97b008,,,,,,,,,,446837,544983,7,,,,,,,,,,,,,,,,
S17,1,2030-03-05T07:55:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,729303,21,5,0,,,,,,,,,,,
S08,1,2030-03-05T07:55:03.603Z,returned_to_code,ca74a873-f4f8-44b1-bf17-95d1056d5971,1,,,,,5694,,,,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:55:04.822Z,level_reached,e4c7a73a-d6e9-4dba-a682-db8ca07b605d,2,1,7502,,,,,,,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:55:30.815Z,level_reached,e4c7a73a-d6e9-4dba-a682-db8ca07b605d,3,1,33495,,,,,,,,,,,,,,,,,,,,,,,,,
S07,1,2030-03-05T07:55:38.791Z,explanation_visibility,b1166389-f37f-49e3-b10d-1cc5b35f6899,,,,102954,1,,,,,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:55:39.313Z,explanation_visibility,8da666c6-fc0b-4431-91e0-67e27e8fee32,,,,219431,1,,,,,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:55:47.999Z,post_feedback_edit,e4c7a73a-d6e9-4dba-a682-db8ca07b605d,,,,,,,,0.551,0,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:55:49.035Z,returned_to_code,e4c7a73a-d6e9-4dba-a682-db8ca07b605d,3,,,,,18220,,,,,,,,,,,,,,,,,,,,,,
S16,1,2030-03-05T07:56:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,155041,16,2,0,,,,,,,,,,,
S06,1,2030-03-05T07:56:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,1345229,14,3,3,,,,,,,,,,,
S21,1,2030-03-05T07:56:02.119Z,explanation_visibility,bab645b5-ada3-4fba-b21a-f331bad5a46d,,,,85039,0,,,,,,,,,,,,,,,,,,,,,,,
S21,1,2030-03-05T07:56:04.805Z,diagnostic_resolved,bab645b5-ada3-4fba-b21a-f331bad5a46d,,,,,,,,,,150168,210421,1,,,,,,,,,,,,,,,,
S18,1,2030-03-05T07:56:11.036Z,feedback_abandoned,2fd06662-aff5-471a-8bfb-da146a51a9a0,1,,,,,,timeout,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:56:14.552Z,diagnostic_resolved,d5d7b4e4-d916-4ffe-9753-faf1e5f424d6,,,,,,,,,,31255,45566,5,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:56:24.901Z,level_reached,d5d7b4e4-d916-4ffe-9753-faf1e5f424d6,2,1,41604,,,,,,,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:56:28.161Z,diagnostic_resolved,ca74a873-f4f8-44b1-bf17-95d1056d5971,,,,,,,,,,90252,145446,4,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:56:32.828Z,returned_to_code,9b9bed1f-6e59-40f4-b285-816a87dce182,3,,,,,139481,,,,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:56:35.039Z,explanation_visibility,e4c7a73a-d6e9-4dba-a682-db8ca07b605d,,,,52446,1,,,,,,,,,,,,,,,,,,,,,,,
S10,1,2030-03-05T07:56:49.620Z,explanation_visibility,5576463f-4ed5-473c-9c78-1644754c2f6e,,,,100948,1,,,,,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:57:28.192Z,explanation_copied,e4c7a73a-d6e9-4dba-a682-db8ca07b605d,L3,,,,,,,,,,,,,,,,,,,,,,,,,,,
S02,1,2030-03-05T07:57:30.481Z,returned_to_code,5942b491-2474-4d2f-9109-23e9c16e5c79,1,,,,,3700,,,,,,,,,,,,,,,,,,,,,,
S07,1,2030-03-05T07:58:31.608Z,level_reached,1c8fa349-ddd4-498f-9e68-fdaf975dd2ce,2,1,11698,,,,,,,,,,,,,,,,,,,,,,,,,
S07,1,2030-03-05T07:58:43.556Z,returned_to_code,1c8fa349-ddd4-498f-9e68-fdaf975dd2ce,2,,,,,11948,,,,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:58:51.492Z,returned_to_code,4e4593c6-4701-461a-b90b-b81493878667,1,,,,,49402,,,,,,,,,,,,,,,,,,,,,,
S07,1,2030-03-05T07:58:58.621Z,diagnostic_resolved,1c8fa349-ddd4-498f-9e68-fdaf975dd2ce,,,,,,,,,,38711,76190,6,,,,,,,,,,,,,,,,
S22,1,2030-03-05T07:59:03.323Z,explanation_visibility,d5d7b4e4-d916-4ffe-9753-faf1e5f424d6,,,,155082,1,,,,,,,,,,,,,,,,,,,,,,,
S08,1,2030-03-05T07:59:08.687Z,diagnostic_resolved,e4c7a73a-d6e9-4dba-a682-db8ca07b605d,,,,,,,,,,251367,259443,3,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:59:33.845Z,diagnostic_resolved,4e4593c6-4701-461a-b90b-b81493878667,,,,,,,,,,91755,101302,3,,,,,,,,,,,,,,,,
S14,1,2030-03-05T07:59:35.475Z,explanation_visibility,4e4593c6-4701-461a-b90b-b81493878667,,,,39766,1,,,,,,,,,,,,,,,,,,,,,,,
S04,1,2030-03-05T07:59:37.329Z,returned_to_code,744a8ac3-d376-4a2b-921e-fdef19ebe3f7,1,,,,,23682,,,,,,,,,,,,,,,,,,,,,,
S07,1,2030-03-05T07:59:59.347Z,explanation_visibility,1c8fa349-ddd4-498f-9e68-fdaf975dd2ce,,,,45005,1,,,,,,,,,,,,,,,,,,,,,,,
S04,1,2030-03-05T08:00:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,460445,23,3,2,,,,,,,,,,,
S21,1,2030-03-05T08:00:23.981Z,explanation_visibility,1dcb3198-f630-4b9d-91b4-e792512fdc26,,,,657683,1,,,,,,,,,,,,,,,,,,,,,,,
S02,1,2030-03-05T08:00:29.746Z,explanation_visibility,5942b491-2474-4d2f-9109-23e9c16e5c79,,,,71661,1,,,,,,,,,,,,,,,,,,,,,,,
S04,1,2030-03-05T08:00:33.703Z,explanation_visibility,62fa8530-e892-48f5-851e-2da14a3e0f55,,,,15498,1,,,,,,,,,,,,,,,,,,,,,,,
S25,1,2030-03-05T08:00:36.843Z,returned_to_code,c8c82e01-a3f7-438a-9056-ecee22a199c0,1,,,,,4038,,,,,,,,,,,,,,,,,,,,,,
S07,1,2030-03-05T08:00:53.221Z,explanation_copied,1c8fa349-ddd4-498f-9e68-fdaf975dd2ce,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,
S10,1,2030-03-05T08:01:00.000Z,file_cleared,,,,,,,,,,,,,,lab1_input.py,460134,11,3,3,,,,,,,,,,,
S04,1,2030-03-05T08:01:12.359Z,explanation_visibility,744a8ac3-d376-4a2b-921e-fdef19ebe3f7,,,,64571,1,,,,,,,,,,,,,,,,,,,,,,,
S18,1,2030-03-05T08:01:16.130Z,returned_to_code,6cbb52b9-beab-4992-927c-44d64c2a57d1,1,,,,,14496,,,,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T08:01:37.707Z,level_reached,1ff053b0-c17b-41a1-a29e-b48dc12890ec,2,1,21179,,,,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T08:01:41.529Z,level_reached,dee0482f-b0a4-4016-baca-67748f807747,2,1,51894,,,,,,,,,,,,,,,,,,,,,,,,,
S10,1,2030-03-05T08:01:42.226Z,returned_to_code,bcf78f58-338b-4a8f-824a-3ecc35f3d47e,1,,,,,3972,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T08:01:46.435Z,diagnostic_resolved,dee0482f-b0a4-4016-baca-67748f807747,,,,,,,,,,56800,100976,5,,,,,,,,,,,,,,,,
S14,1,2030-03-05T08:01:53.680Z,level_reached,1ff053b0-c17b-41a1-a29e-b48dc12890ec,3,1,37152,,,,,,,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T08:01:55.137Z,returned_to_code,1ff053b0-c17b-41a1-a29e-b48dc12890ec,3,,,,,1457,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T08:01:58.546Z,level_reached,dee0482f-b0a4-4016-baca-67748f807747,3,1,68911,,,,,,,,,,,,,,,,,,,,,,,,,
S12,1,2030-03-05T08:02:06.608Z,level_reached,9f06c4e5-2ae2-4075-b033-2706b683a288,2,1,23016,,,,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T08:02:08.688Z,post_feedback_edit,dee0482f-b0a4-4016-baca-67748f807747,,,,,,,,0.841,0,,,,,,,,,,,,,,,,,,,
S14,1,2030-03-05T08:02:12.533Z,post_feedback_edit,1ff053b0-c17b-41a1-a29e-b48dc12890ec,,,,,,,,0.405,5,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T08:02:19.083Z,explanation_visibility,dee0482f-b0a4-4016-baca-67748f807747,,,,14723,1,,,,,,,,,,,,,,,,,,,,,,,
S22,1,2030-03-05T08:02:24.555Z,returned_to_code,dee0482f-b0a4-4016-baca-67748f807747,3,,,,,26009,,,,,,,,,,,,,,,,,,,,,,
S12,1,2030-03-05T08:02:26.996Z,returned_to_code,9f06c4e5-2ae2-4075-b033-2706b683a288,2,,,,,20388,,,,,,,,,,,,,,,,,,,,,,
S10,1,2030-03-05T08:03:08.680Z,diagnostic_resolved,bcf78f58-338b-4a8f-824a-3ecc35f3d47e,,,,,,,,,,90426,106167,5,,,,,,,,,,,,,,,,
S04,1,2030-03-05T08:03:23.401Z,diagnostic_resolved,744a8ac3-d376-4a2b-921e-fdef19ebe3f7,,,,,,,,,,249754,273718,3,,,,,,,,,,,,,,,,
S12,1,2030-03-05T08:03:31.386Z,explanation_visibility,9f06c4e5-2ae2-4075-b033-2706b683a288,,,,45865,1,,,,,,,,,,,,,,,,,,,,,,,
S18,1,2030-03-05T08:03:53.507Z,explanation_visibility,6cbb52b9-beab-4992-927c-44d64c2a57d1,,,,97889,1,,,,,,,,,,,,,,,,,,,,,,,
S19,1,2030-03-05T08:03:59.321Z,returned_to_code,693e4d9b-2f65-412f-90d9-5a13ae49bbf9,1,,,,,20367,,,,,,,,,,,,,,,,,,,,,,
S19,1,2030-03-05T08:04:27.391Z,explanation_visibility,693e4d9b-2f65-412f-90d9-5a13ae49bbf9,,,,28462,1,,,,,,,,,,,,,,,,,,,,,,,
